"Master_Incident_Number2","Date","Time_First_Unit_Assigned","All_Calls","Unit_Assigned","Stop","Arrest","year"
"221004SA01020",2022-10-04,NA,"All Calls",NA,NA,NA,2022
"221004SA01037",2022-10-04,NA,"All Calls",NA,NA,NA,2022
"221004SA01079",2022-10-04,NA,"All Calls",NA,NA,NA,2022
"221004SA01103",2022-10-04,2022-10-04,"All Calls","Unit Assigned",NA,NA,2022
"221005SA00013",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00047",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00097",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00127",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00148",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00152",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00334",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00548",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00564",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00588",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00920",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00972",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00982",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA00987",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA01027",2022-10-05,2022-10-05,"All Calls","Unit Assigned",NA,NA,2022
"221005SA01037",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA01056",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA01073",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA01114",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA01144",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA01165",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA01191",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221005SA01234",2022-10-05,2022-10-05,"All Calls","Unit Assigned",NA,NA,2022
"221005SA01237",2022-10-05,NA,"All Calls",NA,NA,NA,2022
"221006SA00023",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00054",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00094",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00129",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00130",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00332",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00453",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00529",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00561",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00701",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00729",2022-10-06,2022-10-06,"All Calls","Unit Assigned",NA,NA,2022
"221006SA00730",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00748",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00757",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00811",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00815",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00862",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00868",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00897",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00896",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00959",2022-10-06,2022-10-06,"All Calls","Unit Assigned",NA,NA,2022
"221006SA00972",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA00979",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA01038",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA01104",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA01172",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA01169",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA01174",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA01198",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA01217",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221006SA01260",2022-10-06,NA,"All Calls",NA,NA,NA,2022
"221007SA00118",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00145",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00173",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00228",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00400",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00418",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00620",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00743",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00820",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00840",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00856",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00867",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00865",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00863",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00868",2022-10-07,2022-10-07,"All Calls","Unit Assigned","Stop",NA,2022
"221007SA00883",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA00944",2022-10-07,2022-10-07,"All Calls","Unit Assigned",NA,"Arrest",2022
"221007SA01080",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01092",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01114",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01137",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01186",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01242",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01269",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01279",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01284",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01300",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01314",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01346",2022-10-07,NA,"All Calls",NA,NA,NA,2022
"221007SA01349",2022-10-07,2022-10-07,"All Calls","Unit Assigned","Stop","Arrest",2022
"221008SA00017",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00019",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00089",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00105",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00110",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00124",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00134",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00139",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00141",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00148",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00235",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00395",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00412",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00427",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00438",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00484",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00513",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00517",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00541",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00594",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00612",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00659",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00681",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00725",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00792",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00810",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00843",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00878",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00891",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00917",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00939",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00943",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00957",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA00983",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01047",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01051",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01069",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01087",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01095",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01120",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01126",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01139",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01151",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01161",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01164",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01173",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01171",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01181",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01182",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01186",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01192",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01206",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01248",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01262",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01278",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221008SA01280",2022-10-08,NA,"All Calls",NA,NA,NA,2022
"221009SA00029",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00033",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00034",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00035",2022-10-09,2022-10-09,"All Calls","Unit Assigned","Stop","Arrest",2022
"221009SA00036",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00039",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00045",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00083",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00097",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00113",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00215",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00288",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00409",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00411",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00415",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00424",2022-10-09,2022-10-09,"All Calls","Unit Assigned",NA,NA,2022
"221009SA00429",2022-10-09,2022-10-09,"All Calls","Unit Assigned",NA,NA,2022
"221009SA00455",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00509",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00516",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00526",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00532",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00617",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00628",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00629",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00692",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00715",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00725",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00733",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00763",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00769",2022-10-09,2022-10-09,"All Calls","Unit Assigned",NA,NA,2022
"221009SA00784",2022-10-09,2022-10-09,"All Calls","Unit Assigned","Stop",NA,2022
"221009SA00788",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00797",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00800",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00887",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00897",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00902",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00903",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00936",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00960",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA00997",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA01002",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA01013",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA01025",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA01089",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA01114",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA01120",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221009SA01133",2022-10-09,NA,"All Calls",NA,NA,NA,2022
"221010SA00021",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00028",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00046",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00050",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00147",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00151",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00240",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00263",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00500",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00569",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00678",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00908",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00964",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA00978",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA01064",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA01136",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA01148",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA01173",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA01180",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA01213",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA01258",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221010SA01288",2022-10-10,NA,"All Calls",NA,NA,NA,2022
"221011SA00004",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00037",2022-10-11,2022-10-11,"All Calls","Unit Assigned","Stop",NA,2022
"221011SA00092",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00154",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00200",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00220",2022-10-11,2022-10-11,"All Calls","Unit Assigned","Stop",NA,2022
"221011SA00245",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00398",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00427",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00451",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00515",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00699",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00794",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00881",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00905",2022-10-11,2022-10-11,"All Calls","Unit Assigned",NA,NA,2022
"221011SA00920",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00965",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA00966",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA01013",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA01019",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA01052",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA01073",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA01084",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA01096",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221011SA01193",2022-10-11,NA,"All Calls",NA,NA,NA,2022
"221012SA00041",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00141",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00373",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00417",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00438",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00557",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00588",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00768",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00801",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00843",2022-10-12,2022-10-12,"All Calls","Unit Assigned",NA,"Arrest",2022
"221012SA00888",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00911",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00936",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA00993",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01013",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01020",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01027",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01069",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01075",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01085",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01088",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01094",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01100",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01097",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01106",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01107",2022-10-12,2022-10-12,"All Calls","Unit Assigned",NA,NA,2022
"221012SA01122",2022-10-12,2022-10-12,"All Calls","Unit Assigned","Stop",NA,2022
"221012SA01132",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221012SA01191",2022-10-12,2022-10-13,"All Calls","Unit Assigned","Stop",NA,2022
"221013SA00001",2022-10-12,NA,"All Calls",NA,NA,NA,2022
"221013SA00165",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA00311",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA00495",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA00511",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA00540",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA00671",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA00774",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA00824",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA00936",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA00981",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA00991",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA01030",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA01065",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221013SA01178",2022-10-13,NA,"All Calls",NA,NA,NA,2022
"221014SA00014",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00035",2022-10-14,2022-10-14,"All Calls","Unit Assigned","Stop",NA,2022
"221014SA00033",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00063",2022-10-14,2022-10-14,"All Calls","Unit Assigned","Stop",NA,2022
"221014SA00165",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00260",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00300",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00303",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00439",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00447",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00667",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00820",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00910",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00920",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00976",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA00979",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01047",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01074",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01103",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01137",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01142",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01152",2022-10-14,2022-10-14,"All Calls","Unit Assigned","Stop",NA,2022
"221014SA01162",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01198",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01223",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01240",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01253",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01259",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01263",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01275",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01276",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01320",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221014SA01342",2022-10-14,NA,"All Calls",NA,NA,NA,2022
"221015SA00006",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00022",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00094",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00098",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00104",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00125",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00173",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00243",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00289",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00400",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00568",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00719",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00749",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00830",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00879",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00976",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA00977",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01038",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01046",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01099",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01112",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01115",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01127",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01132",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01149",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01180",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01214",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01227",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01247",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01284",2022-10-15,2022-10-15,"All Calls","Unit Assigned",NA,NA,2022
"221015SA01289",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01295",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221015SA01307",2022-10-15,NA,"All Calls",NA,NA,NA,2022
"221016SA00020",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00097",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00130",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00167",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00171",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00200",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00216",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00258",2022-10-16,2022-10-16,"All Calls","Unit Assigned",NA,NA,2022
"221016SA00337",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00488",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00504",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00522",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00537",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00654",2022-10-16,2022-10-16,"All Calls","Unit Assigned","Stop",NA,2022
"221016SA00716",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00774",2022-10-16,2022-10-16,"All Calls","Unit Assigned","Stop",NA,2022
"221016SA00807",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00815",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA00884",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA01025",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA01029",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA01072",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA01106",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221016SA01152",2022-10-16,NA,"All Calls",NA,NA,NA,2022
"221017SA00054",2022-10-17,NA,"All Calls",NA,NA,NA,2022
"221017SA00103",2022-10-17,NA,"All Calls",NA,NA,NA,2022
"221017SA00118",2022-10-17,NA,"All Calls",NA,NA,NA,2022
"221017SA00439",2022-10-17,NA,"All Calls",NA,NA,NA,2022
